"Year","Month","Day","Hour","AirQualityStationEoICode","AirPollutant","Concentration"
2013,1,5,22,"CZ0AVYN","NO2",21.42448
2013,1,5,23,"CZ0AVYN","NO2",19.00147333
2013,1,6,0,"CZ0AVYN","NO2",14.2192233333333
2013,1,6,1,"CZ0AVYN","NO2",11.66869
2013,1,6,2,"CZ0AVYN","NO2",14.34675
2013,1,6,3,"CZ0AVYN","NO2",15.366963
2013,1,6,4,"CZ0AVYN","NO2",17.78997
2013,1,6,5,"CZ0AVYN","NO2",23.8474866666667
2013,1,6,6,"CZ0AVYN","NO2",34.3684366666667
2013,1,6,7,"CZ0AVYN","NO2",39.5970299966667
2013,1,6,8,"CZ0AVYN","NO2",34.04962
2013,1,6,9,"CZ0AVYN","NO2",28.5659733333333
2013,1,6,10,"CZ0AVYN","NO2",21.9983499966667
2013,1,6,11,"CZ0AVYN","NO2",19.4478166666667
2013,1,6,12,"CZ0AVYN","NO2",21.67953333
2013,1,6,13,"CZ0AVYN","NO2",22.5084566666667
2013,1,6,14,"CZ0AVYN","NO2",24.4213566633333
2013,1,6,15,"CZ0AVYN","NO2",25.0589899966667
2013,1,6,16,"CZ0AVYN","NO2",26.5255463333333
2013,1,6,17,"CZ0AVYN","NO2",26.3342566633333
2013,1,6,18,"CZ0AVYN","NO2",24.29383
2013,1,6,19,"CZ0AVYN","NO2",26.97189
2013,1,6,20,"CZ0AVYN","NO2",28.69349899
2013,1,6,21,"CZ0AVYN","NO2",20.65932
2013,1,6,22,"CZ0AVYN","NO2",19.2565263333333
2013,1,6,23,"CZ0AVYN","NO2",18.1725499966667
2013,1,7,0,"CZ0AVYN","NO2",13.9004066633333
2013,1,7,1,"CZ0AVYN","NO2",11.85998
2013,1,7,2,"CZ0AVYN","NO2",11.3498733333333
2013,1,7,3,"CZ0AVYN","NO2",15.0481466666667
2013,1,7,4,"CZ0AVYN","NO2",31.435323
2013,1,7,5,"CZ0AVYN","NO2",44.37928
2013,1,7,6,"CZ0AVYN","NO2",57.45076333
2013,1,7,7,"CZ0AVYN","NO2",57.7058166666667
2013,1,7,8,"CZ0AVYN","NO2",55.15528333
2013,1,7,9,"CZ0AVYN","NO2",49.35282
2013,1,7,10,"CZ0AVYN","NO2",46.4834699966667
2013,1,7,11,"CZ0AVYN","NO2",46.2284166633333
2013,1,7,12,"CZ0AVYN","NO2",43.6778833333333
2013,1,7,13,"CZ0AVYN","NO2",40.1709
2013,1,7,14,"CZ0AVYN","NO2",39.7883199966667
2013,1,7,15,"CZ0AVYN","NO2",40.93606
2013,1,7,16,"CZ0AVYN","NO2",55.601626
2013,1,7,17,"CZ0AVYN","NO2",55.0915199966667
2013,1,7,18,"CZ0AVYN","NO2",55.9842066666667
2013,1,7,19,"CZ0AVYN","NO2",58.34344999
2013,1,7,20,"CZ0AVYN","NO2",52.79604
2013,1,7,21,"CZ0AVYN","NO2",41.95627333
2013,1,7,22,"CZ0AVYN","NO2",34.6234899966667
2013,1,7,23,"CZ0AVYN","NO2",36.34509933
2013,1,8,0,"CZ0AVYN","NO2",37.811656
2013,1,8,1,"CZ0AVYN","NO2",33.7945666633333
2013,1,8,2,"CZ0AVYN","NO2",29.20360633
2013,1,8,3,"CZ0AVYN","NO2",29.2036063333333
2013,1,8,4,"CZ0AVYN","NO2",30.86145333
2013,1,8,5,"CZ0AVYN","NO2",33.53951333
2013,1,8,6,"CZ0AVYN","NO2",40.61724333
2013,1,8,7,"CZ0AVYN","NO2",42.3388533333333
2013,1,8,8,"CZ0AVYN","NO2",48.3326059966667
2013,1,8,9,"CZ0AVYN","NO2",54.3263599966667
2013,1,8,10,"CZ0AVYN","NO2",58.2159233333333
2013,1,8,11,"CZ0AVYN","NO2",52.732276
2013,1,8,12,"CZ0AVYN","NO2",51.5207726633333
2013,1,8,13,"CZ0AVYN","NO2",57.5782893333333
2013,1,8,14,"CZ0AVYN","NO2",55.85668
2013,1,8,15,"CZ0AVYN","NO2",54.7727033333333
2013,1,8,16,"CZ0AVYN","NO2",61.5316166633333
2013,1,8,17,"CZ0AVYN","NO2",60.1925866633333
2013,1,8,18,"CZ0AVYN","NO2",57.96087
2013,1,8,19,"CZ0AVYN","NO2",46.67476
2013,1,8,20,"CZ0AVYN","NO2",41.57369333
2013,1,8,21,"CZ0AVYN","NO2",35.83499333
2013,1,8,22,"CZ0AVYN","NO2",32.0729566666667
2013,1,8,23,"CZ0AVYN","NO2",29.45866
2013,1,9,0,"CZ0AVYN","NO2",27.8008129966667
2013,1,9,1,"CZ0AVYN","NO2",27.60952333
2013,1,9,2,"CZ0AVYN","NO2",27.9921033333333
2013,1,9,3,"CZ0AVYN","NO2",28.374683
2013,1,9,4,"CZ0AVYN","NO2",30.7976896666667
2013,1,9,5,"CZ0AVYN","NO2",35.3886496666667
2013,1,9,6,"CZ0AVYN","NO2",42.72143333
2013,1,9,7,"CZ0AVYN","NO2",40.2984266666667
2013,1,9,8,"CZ0AVYN","NO2",35.6437026666667
2013,1,9,9,"CZ0AVYN","NO2",33.4757499966667
2013,1,9,10,"CZ0AVYN","NO2",29.9687666633333
2013,1,9,11,"CZ0AVYN","NO2",28.8847896666667
2013,1,9,12,"CZ0AVYN","NO2",28.1833933333333
2013,1,9,13,"CZ0AVYN","NO2",28.2471566666667
2013,1,9,14,"CZ0AVYN","NO2",29.0123163333333
2013,1,9,15,"CZ0AVYN","NO2",30.1600566666667
2013,1,9,16,"CZ0AVYN","NO2",33.7945666666667
2013,1,9,17,"CZ0AVYN","NO2",35.38864999
2013,1,9,18,"CZ0AVYN","NO2",37.30155
2013,1,9,19,"CZ0AVYN","NO2",35.8987559966667
2013,1,9,20,"CZ0AVYN","NO2",31.4990866666667
2013,1,9,21,"CZ0AVYN","NO2",29.5224233333333
2013,1,9,22,"CZ0AVYN","NO2",25.12275333
2013,1,9,23,"CZ0AVYN","NO2",19.38405333
2013,1,10,0,"CZ0AVYN","NO2",14.92062
2013,1,10,1,"CZ0AVYN","NO2",13.8366433333333
2013,1,10,2,"CZ0AVYN","NO2",13.5815898333333
2013,1,10,3,"CZ0AVYN","NO2",17.0885733333333
2013,1,10,4,"CZ0AVYN","NO2",22.7635099966667
2013,1,10,5,"CZ0AVYN","NO2",29.7774763333333
2013,1,10,6,"CZ0AVYN","NO2",35.8987566633333
2013,1,10,7,"CZ0AVYN","NO2",45.080676
2013,1,10,8,"CZ0AVYN","NO2",44.0604633333333
2013,1,10,9,"CZ0AVYN","NO2",36.6001526633333
2013,1,10,10,"CZ0AVYN","NO2",38.5130526666667
2013,1,10,11,"CZ0AVYN","NO2",40.6172433333333
2013,1,10,12,"CZ0AVYN","NO2",41.4461666666667
2013,1,10,13,"CZ0AVYN","NO2",47.8862633333333
2013,1,10,14,"CZ0AVYN","NO2",50.6280866633333
2013,1,10,15,"CZ0AVYN","NO2",51.26572
2013,1,10,16,"CZ0AVYN","NO2",51.64829999
2013,1,10,17,"CZ0AVYN","NO2",49.54411
2013,1,10,18,"CZ0AVYN","NO2",45.2082033333333
2013,1,10,19,"CZ0AVYN","NO2",37.4290766666667
2013,1,10,20,"CZ0AVYN","NO2",31.05274333
2013,1,10,21,"CZ0AVYN","NO2",25.82415
2013,1,10,22,"CZ0AVYN","NO2",22.4446933333333
2013,1,10,23,"CZ0AVYN","NO2",29.7774766666667
2013,1,11,0,"CZ0AVYN","NO2",35.38865
2013,1,11,1,"CZ0AVYN","NO2",29.26737
2013,1,11,2,"CZ0AVYN","NO2",16.8972833333333
2013,1,11,3,"CZ0AVYN","NO2",11.1585833333333
2013,1,11,4,"CZ0AVYN","NO2",13.7091163333333
2013,1,11,5,"CZ0AVYN","NO2",26.39802
2013,1,11,6,"CZ0AVYN","NO2",43.295303
2013,1,11,7,"CZ0AVYN","NO2",48.8427126666667
2013,1,11,8,"CZ0AVYN","NO2",43.5503566666667
2013,1,11,9,"CZ0AVYN","NO2",33.6670393333333
2013,1,11,10,"CZ0AVYN","NO2",29.5224233333333
2013,1,11,11,"CZ0AVYN","NO2",28.3746833333333
2013,1,11,12,"CZ0AVYN","NO2",30.861453
2013,1,11,13,"CZ0AVYN","NO2",35.5161766633333
2013,1,11,14,"CZ0AVYN","NO2",37.8754199966667
2013,1,11,15,"CZ0AVYN","NO2",38.258
2013,1,11,16,"CZ0AVYN","NO2",48.39637
2013,1,11,17,"CZ0AVYN","NO2",45.7183099966667
2013,1,11,18,"CZ0AVYN","NO2",43.4865933333333
2013,1,11,19,"CZ0AVYN","NO2",39.8520833333333
2013,1,11,20,"CZ0AVYN","NO2",33.7945666666667
2013,1,11,21,"CZ0AVYN","NO2",29.2673696666667
2013,1,11,22,"CZ0AVYN","NO2",22.8910363333333
2013,1,11,23,"CZ0AVYN","NO2",18.36384
2013,1,12,0,"CZ0AVYN","NO2",15.6220166633333
2013,1,12,1,"CZ0AVYN","NO2",14.7293299966667
2013,1,12,2,"CZ0AVYN","NO2",15.8770699966667
2013,1,12,3,"CZ0AVYN","NO2",17.3436266633333
2013,1,12,4,"CZ0AVYN","NO2",23.7837233333333
2013,1,12,5,"CZ0AVYN","NO2",25.63286
2013,1,12,6,"CZ0AVYN","NO2",28.2471566666667
2013,1,12,7,"CZ0AVYN","NO2",36.60015333
2013,1,12,8,"CZ0AVYN","NO2",39.7245566666667
2013,1,12,9,"CZ0AVYN","NO2",34.6234899966667
2013,1,12,10,"CZ0AVYN","NO2",26.9081266633333
2013,1,12,11,"CZ0AVYN","NO2",26.33425633
2013,1,12,12,"CZ0AVYN","NO2",27.60952333
2013,1,12,13,"CZ0AVYN","NO2",27.6095233333333
2013,1,12,14,"CZ0AVYN","NO2",27.54576
2013,1,12,15,"CZ0AVYN","NO2",37.11026
2013,1,12,16,"CZ0AVYN","NO2",38.3855266633333
2013,1,12,17,"CZ0AVYN","NO2",41.8287466633333
2013,1,12,18,"CZ0AVYN","NO2",47.9500266666667
2013,1,12,19,"CZ0AVYN","NO2",46.6109966633333
2013,1,12,20,"CZ0AVYN","NO2",48.3326066633333
2013,1,12,21,"CZ0AVYN","NO2",45.2719666666667
2013,1,12,22,"CZ0AVYN","NO2",36.4726266633333
2013,1,12,23,"CZ0AVYN","NO2",34.04962
2013,1,13,0,"CZ0AVYN","NO2",32.1367193333333
2013,1,13,1,"CZ0AVYN","NO2",29.7137133333333
2013,1,13,2,"CZ0AVYN","NO2",24.9952266666667
2013,1,13,3,"CZ0AVYN","NO2",26.65307333
2013,1,13,4,"CZ0AVYN","NO2",32.7105896666667
2013,1,13,5,"CZ0AVYN","NO2",38.7681066633333
2013,1,13,6,"CZ0AVYN","NO2",41.12735
2013,1,13,7,"CZ0AVYN","NO2",41.7012193333333
2013,1,13,8,"CZ0AVYN","NO2",39.97961
2013,1,13,9,"CZ0AVYN","NO2",35.06983333
2013,1,13,10,"CZ0AVYN","NO2",28.11963
2013,1,13,11,"CZ0AVYN","NO2",24.8677
2013,1,13,12,"CZ0AVYN","NO2",25.3778063333333
2013,1,13,13,"CZ0AVYN","NO2",25.82415
2013,1,13,14,"CZ0AVYN","NO2",27.73705
2013,1,13,15,"CZ0AVYN","NO2",30.5426366666667
2013,1,13,16,"CZ0AVYN","NO2",36.1538096666667
2013,1,13,17,"CZ0AVYN","NO2",36.3451
2013,1,13,18,"CZ0AVYN","NO2",32.20048333
2013,1,13,19,"CZ0AVYN","NO2",25.25028
2013,1,13,20,"CZ0AVYN","NO2",19.6391066666667
2013,1,13,21,"CZ0AVYN","NO2",19.0652366666667
2013,1,13,22,"CZ0AVYN","NO2",22.82727333
2013,1,13,23,"CZ0AVYN","NO2",20.2767396666667
2013,1,14,0,"CZ0AVYN","NO2",17.5349166666667
2013,1,14,1,"CZ0AVYN","NO2",16.8335196666667
2013,1,14,2,"CZ0AVYN","NO2",16.25965
2013,1,14,3,"CZ0AVYN","NO2",17.3436266633333
2013,1,14,4,"CZ0AVYN","NO2",20.91437333
2013,1,14,5,"CZ0AVYN","NO2",27.3544699966667
2013,1,14,6,"CZ0AVYN","NO2",40.42595333
2013,1,14,7,"CZ0AVYN","NO2",49.544109
2013,1,14,8,"CZ0AVYN","NO2",46.9935766633333
2013,1,14,9,"CZ0AVYN","NO2",50.75561333
2013,1,14,10,"CZ0AVYN","NO2",56.1754966666667
2013,1,14,11,"CZ0AVYN","NO2",54.708939
2013,1,14,12,"CZ0AVYN","NO2",53.36990699
2013,1,14,13,"CZ0AVYN","NO2",62.16925
2013,1,14,14,"CZ0AVYN","NO2",54.00754333
2013,1,14,15,"CZ0AVYN","NO2",59.3636633333333
2013,1,14,16,"CZ0AVYN","NO2",75.1769686633333
2013,1,14,17,"CZ0AVYN","NO2",83.01985333
2013,1,14,18,"CZ0AVYN","NO2",86.0804983333333
2013,1,14,19,"CZ0AVYN","NO2",86.27179
2013,1,14,20,"CZ0AVYN","NO2",81.935882
2013,1,14,21,"CZ0AVYN","NO2",76.89858
2013,1,14,22,"CZ0AVYN","NO2",71.2874053333333
2013,1,14,23,"CZ0AVYN","NO2",64.52849333
2013,1,15,0,"CZ0AVYN","NO2",59.4911899966667
2013,1,15,1,"CZ0AVYN","NO2",55.85668
2013,1,15,2,"CZ0AVYN","NO2",50.1179799966667
2013,1,15,3,"CZ0AVYN","NO2",50.5005599966667
2013,1,15,4,"CZ0AVYN","NO2",52.98733
2013,1,15,5,"CZ0AVYN","NO2",54.4538866666667
2013,1,15,6,"CZ0AVYN","NO2",65.99505
2013,1,15,7,"CZ0AVYN","NO2",77.7912666666667
2013,1,15,8,"CZ0AVYN","NO2",92.9031766666667
2013,1,15,9,"CZ0AVYN","NO2",92.1380166633333
2013,1,15,10,"CZ0AVYN","NO2",82.63728
2013,1,15,11,"CZ0AVYN","NO2",79.57663999
2013,1,15,12,"CZ0AVYN","NO2",63.69957
2013,1,15,13,"CZ0AVYN","NO2",60.3838766666667
2013,1,15,14,"CZ0AVYN","NO2",65.22989
2013,1,15,15,"CZ0AVYN","NO2",65.1661266633333
2013,1,15,16,"CZ0AVYN","NO2",65.1661259966667
2013,1,15,17,"CZ0AVYN","NO2",59.2361366666667
2013,1,15,18,"CZ0AVYN","NO2",54.836466
2013,1,15,19,"CZ0AVYN","NO2",59.1723733333333
2013,1,15,20,"CZ0AVYN","NO2",65.4211799966667
2013,1,15,21,"CZ0AVYN","NO2",64.5284919966667
2013,1,15,22,"CZ0AVYN","NO2",62.7431193333333
2013,1,15,23,"CZ0AVYN","NO2",57.7058166666667
2013,1,16,0,"CZ0AVYN","NO2",56.0479699966667
2013,1,16,1,"CZ0AVYN","NO2",57.1957099966667
2013,1,16,2,"CZ0AVYN","NO2",48.2688433333333
2013,1,16,3,"CZ0AVYN","NO2",43.9967
2013,1,16,4,"CZ0AVYN","NO2",45.4632566633333
2013,1,16,5,"CZ0AVYN","NO2",52.22217
2013,1,16,6,"CZ0AVYN","NO2",60.3838766633333
2013,1,16,7,"CZ0AVYN","NO2",69.1832166666667
2013,1,16,8,"CZ0AVYN","NO2",67.33408
2013,1,16,9,"CZ0AVYN","NO2",60.2563483333333
2013,1,16,10,"CZ0AVYN","NO2",57.96087
2013,1,16,11,"CZ0AVYN","NO2",61.59538
2013,1,16,12,"CZ0AVYN","NO2",56.2392599966667
2013,1,16,13,"CZ0AVYN","NO2",59.9375333333333
2013,1,16,14,"CZ0AVYN","NO2",61.4678526666667
2013,1,16,15,"CZ0AVYN","NO2",64.2096756666667
2013,1,16,16,"CZ0AVYN","NO2",63.69957
2013,1,16,17,"CZ0AVYN","NO2",58.9810833333333
2013,1,16,18,"CZ0AVYN","NO2",51.9671166633333
2013,1,16,19,"CZ0AVYN","NO2",48.58765933
2013,1,16,20,"CZ0AVYN","NO2",46.0371266666667
2013,1,16,21,"CZ0AVYN","NO2",44.4430426633333
2013,1,16,22,"CZ0AVYN","NO2",41.2548766633333
2013,1,16,23,"CZ0AVYN","NO2",35.1973599966667
2013,1,17,0,"CZ0AVYN","NO2",31.4990866633333
2013,1,17,1,"CZ0AVYN","NO2",32.20048333
2013,1,17,2,"CZ0AVYN","NO2",33.7945666633333
2013,1,17,3,"CZ0AVYN","NO2",30.2875833333333
2013,1,17,4,"CZ0AVYN","NO2",32.3917729966667
2013,1,17,5,"CZ0AVYN","NO2",37.237786
2013,1,17,6,"CZ0AVYN","NO2",43.23154
2013,1,17,7,"CZ0AVYN","NO2",52.5409866666667
2013,1,17,8,"CZ0AVYN","NO2",47.88626333
2013,1,17,9,"CZ0AVYN","NO2",43.80541
2013,1,17,10,"CZ0AVYN","NO2",41.89251
2013,1,17,11,"CZ0AVYN","NO2",41.50993
2013,1,17,12,"CZ0AVYN","NO2",39.7883193333333
2013,1,17,13,"CZ0AVYN","NO2",39.7883199966667
2013,1,17,14,"CZ0AVYN","NO2",46.9298133333333
2013,1,17,15,"CZ0AVYN","NO2",54.6451766633333
2013,1,17,16,"CZ0AVYN","NO2",45.2082033333333
2013,1,17,17,"CZ0AVYN","NO2",41.1911133333333
2013,1,17,18,"CZ0AVYN","NO2",40.04337233
2013,1,17,19,"CZ0AVYN","NO2",34.68725333
2013,1,17,20,"CZ0AVYN","NO2",30.3513466666667
2013,1,17,21,"CZ0AVYN","NO2",27.4819966666667
2013,1,17,22,"CZ0AVYN","NO2",25.9516766666667
2013,1,17,23,"CZ0AVYN","NO2",25.1227533333333
2013,1,18,0,"CZ0AVYN","NO2",22.9547996666667
2013,1,18,1,"CZ0AVYN","NO2",18.42760333
2013,1,18,2,"CZ0AVYN","NO2",17.6624433333333
2013,1,18,3,"CZ0AVYN","NO2",20.3405033333333
2013,1,18,4,"CZ0AVYN","NO2",26.65307333
2013,1,18,5,"CZ0AVYN","NO2",35.77123
2013,1,18,6,"CZ0AVYN","NO2",45.78207333
2013,1,18,7,"CZ0AVYN","NO2",53.62496333
2013,1,18,8,"CZ0AVYN","NO2",55.856678
2013,1,18,9,"CZ0AVYN","NO2",52.60475
2013,1,18,10,"CZ0AVYN","NO2",49.7991626666667
2013,1,18,11,"CZ0AVYN","NO2",51.8395899966667
2013,1,18,12,"CZ0AVYN","NO2",52.2859333333333
2013,1,18,13,"CZ0AVYN","NO2",55.0915199966667
2013,1,18,14,"CZ0AVYN","NO2",60.1288233333333
2013,1,18,15,"CZ0AVYN","NO2",65.4849433333333
2013,1,18,16,"CZ0AVYN","NO2",68.3542919966667
2013,1,18,17,"CZ0AVYN","NO2",63.8908583333333
2013,1,18,18,"CZ0AVYN","NO2",56.68560333
2013,1,18,19,"CZ0AVYN","NO2",51.1381933333333
2013,1,18,20,"CZ0AVYN","NO2",42.7851966666667
2013,1,18,21,"CZ0AVYN","NO2",42.2113266666667
2013,1,18,22,"CZ0AVYN","NO2",36.0900466666667
2013,1,18,23,"CZ0AVYN","NO2",30.67016333
2013,1,19,0,"CZ0AVYN","NO2",28.8210266633333
2013,1,19,1,"CZ0AVYN","NO2",25.1227529966667
2013,1,19,2,"CZ0AVYN","NO2",27.0994166666667
2013,1,19,3,"CZ0AVYN","NO2",24.6764099966667
2013,1,19,4,"CZ0AVYN","NO2",27.16318
2013,1,19,5,"CZ0AVYN","NO2",29.33113333
2013,1,19,6,"CZ0AVYN","NO2",32.71059
2013,1,19,7,"CZ0AVYN","NO2",34.432198
2013,1,19,8,"CZ0AVYN","NO2",42.46638
2013,1,19,9,"CZ0AVYN","NO2",39.40574
2013,1,19,10,"CZ0AVYN","NO2",37.8754199966667
2013,1,19,11,"CZ0AVYN","NO2",36.0900466633333
2013,1,19,12,"CZ0AVYN","NO2",34.5597266666667
2013,1,19,13,"CZ0AVYN","NO2",37.9391833333333
2013,1,19,14,"CZ0AVYN","NO2",44.5068066633333
2013,1,19,15,"CZ0AVYN","NO2",44.95315
2013,1,19,16,"CZ0AVYN","NO2",45.78207333
2013,1,19,17,"CZ0AVYN","NO2",53.81625333
2013,1,19,18,"CZ0AVYN","NO2",51.7758256666667
2013,1,19,19,"CZ0AVYN","NO2",45.3994926666667
2013,1,19,20,"CZ0AVYN","NO2",43.8691733333333
2013,1,19,21,"CZ0AVYN","NO2",42.2113266633333
2013,1,19,22,"CZ0AVYN","NO2",36.7276793333333
2013,1,19,23,"CZ0AVYN","NO2",33.794566
2013,1,20,0,"CZ0AVYN","NO2",31.9454299966667
2013,1,20,1,"CZ0AVYN","NO2",27.73705
2013,1,20,2,"CZ0AVYN","NO2",26.1429666666667
2013,1,20,3,"CZ0AVYN","NO2",26.0792033333333
2013,1,20,4,"CZ0AVYN","NO2",28.6935
2013,1,20,5,"CZ0AVYN","NO2",29.0123166666667
2013,1,20,6,"CZ0AVYN","NO2",28.502209
2013,1,20,7,"CZ0AVYN","NO2",25.63286
2013,1,20,8,"CZ0AVYN","NO2",26.39802
